title,link,domain,published_date,topic
"BBNaija: ""Laycon Is Rude"" - Erica",https://www.ghgossip.com/bbnaija-laycon-is-rude-erica/,ghgossip.com,2020-08-17 06:24:00,ENTERTAINMENT
A Summer Camp Covid-19 Outbreak Offers Back-to-School Lessons,https://www.wired.com/story/a-summer-camp-covid-19-outbreak-offers-back-to-school-lessons/,wired.com,2020-08-04 18:23:00,HEALTH
Coronavirus updates in Central Texas: Travis County announces 4 new deaths,https://www.kvue.com/article/news/health/coronavirus/coronavirus-austin-covid-19-updates-central-texas/269-9aeab813-7d06-421e-b669-69ccb31c313a,kvue.com,2020-08-11 11:28:00,HEALTH
Zanu-PF youth leader fired over anti-Mnangagwa slur,https://bulawayo24.com/index-id-news-sc-local-byo-190259.html,bulawayo24.com,2020-08-11 07:34:07,WORLD
What blew up in Beirut? A look at ammonium nitrate and why it is so dangerous,https://news.sky.com/story/beirut-explosion-what-is-ammonium-nitrate-and-why-is-it-so-dangerous-12042671,news.sky.com,2020-08-05 01:50:49,WORLD
Four-month-old baby boy fighting for life as man and woman arrested for assault in Greater Manchester,https://www.thesun.co.uk/news/12376982/baby-fight-for-life-greater-manchester/,thesun.co.uk,2020-08-11 19:49:00,NATION
Ndeeba Church Demolition: Senior Police Officers Charged,https://www.newvision.co.ug/news/1524722/ndeeba-church-demolition-senior-police-officers-charged,newvision.co.ug,2020-08-14 08:25:48,NATION
LIVE: Coronavirus Ireland briefing after NPHET meeting earlier today,https://www.corkbeo.ie/news/local-news/live-coronavirus-ireland-briefing-after-18759048,corkbeo.ie,2020-08-12 16:28:06,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.pmnewsnigeria.com/2020/08/04/just-in-bristow-helicopters-sacks-100-pilots-engineers/,pmnewsnigeria.com,2020-08-04 17:56:24,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://coleofduty.com/market-reports/2020/08/06/june-2020-global-high-pressure-composite-cylinders-market-research-report-is-projected-to-witness-considerable-growth-by-2027luxfer-catalina-composites-samtech-co-ltd-hexagon-ragasco-as/,coleofduty.com,2020-08-06 04:10:00,BUSINESS
You Have 9 New Netflix Treats To Binge This Weekend — Here’s What’s Worth Watching,https://www.refinery29.com/en-gb/2020/08/9968507/new-netflix-august-14-teenage-bounty-hunters-project-power,refinery29.com,2020-08-15 16:30:00,ENTERTAINMENT
The NDDC and the tragedy of a nation,https://www.vanguardngr.com/2020/08/the-nddc-and-the-tragedy-of-a-nation/,vanguardngr.com,2020-08-03 00:23:00,NATION
RedCurl cybercrime group has hacked companies for three years,https://www.zdnet.com/article/redcurl-cybercrime-group-has-hacked-companies-for-three-years/,zdnet.com,2020-08-13 07:00:00,TECHNOLOGY
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.rushlane.com/kia-sonet-brochure-leaks-12371006.html,rushlane.com,2020-08-17 03:13:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.reuters.com/article/us-health-coronavirus-israel-mask/for-the-art-collector-with-everything-the-1-5-million-covid-mask-idUSKCN2581IZ,reuters.com,2020-08-12 12:12:00,BUSINESS
Coronavirus will be with us 'for all eternity' - expert,https://www.rte.ie/news/2020/0816/1159506-coronavirus-experts-this-week/,rte.ie,2020-08-16 16:22:26,HEALTH
‘I’ve been to hell and back’,https://www.chronicle.co.zw/ive-been-to-hell-and-back/,chronicle.co.zw,2020-08-15 01:08:00,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.globenewswire.com/news-release/2020/08/10/2075444/0/en/Fanhua-to-Announce-Second-Quarter-and-First-Half-2020-Unaudited-Financial-Results-and-Host-Conference-Call-on-Aug-24-2020.html,globenewswire.com,2020-08-10 10:00:00,BUSINESS
A national conversation about antisemitism is long overdue - here's why,https://www.goodhousekeeping.com/uk/news/a33498538/why-we-need-to-talk-about-antisemitism/,goodhousekeeping.com,2020-08-05 10:26:00,WORLD
New study suggests dinosaurs got cancer too,https://www.thenews.com.pk/latest/696894-new-study-suggests-dinosaurs-got-cancer-too,thenews.com.pk,2020-08-06 07:52:47,SCIENCE
Scotland to be battered by heavy rain and flooding as nine weather alerts issued,https://www.dailyrecord.co.uk/news/scottish-news/scotland-battered-heavy-rain-flooding-22465813,dailyrecord.co.uk,2020-08-04 10:43:00,NATION
Kenya: Uproar as Somalia Turns Back Another Miraa Flight,https://allafrica.com/stories/202008030074.html,allafrica.com,2020-08-03 06:33:02,WORLD
Fast Five Quiz: Sleep Disorders,https://reference.medscape.com/viewarticle/934767,reference.medscape.com,2020-08-03 21:58:27,HEALTH
"Stranded giant pandas running out of food, Calgary Zoo says",https://www.cbc.ca/news/canada/calgary/giant-pandas-calgary-zoo-bamboo-food-covid-19-1.5674886,cbc.ca,2020-08-05 18:24:00,NATION
Kotoko CEO position bigger than GFA Presidency – Nana Yaw Amponsah,https://www.pulse.com.gh/sports/football/nana-yaw-amponsah-kotoko-ceo-position-bigger-than-gfa-presidency/eh0776l,pulse.com.gh,2020-08-11 13:45:04,SPORTS
Who gets coronavirus vaccine first and last?,https://www.livemint.com/science/health/who-gets-coronavirus-vaccine-first-and-last-11596604201325.html,livemint.com,2020-08-05 06:08:56,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.globenewswire.com/news-release/2020/08/13/2077770/0/en/SCWorx-Announces-New-Agreements-With-Two-Healthcare-Organizations-For-Its-Suite-of-Data-Management-Applications-Totaling-a-Minimum-of-2-2-million-over-5-years.html,globenewswire.com,2020-08-13 11:00:00,BUSINESS
James Anderson praises team environment as Ben Stokes leaves series for family issue | ESPNcricinfo.com,https://www.espncricinfo.com/story/_/id/29632225/james-anderson-praises-team-environment-ben-stokes-leaves-series-family-issue,espncricinfo.com,2020-08-10 12:45:06,SPORTS
City eliminate Real from Champions League after Varane nightmare,https://www.channelnewsasia.com/news/sport/football-man-city-eliminate-real-madrid-from-champions-league-13002194,channelnewsasia.com,2020-08-07 22:07:30,SPORTS
"Dont wait for gyms to reopen, exercise daily for at least 30 mins - Sentinelassam",https://www.sentinelassam.com/national-news/dont-wait-for-gyms-to-reopen-exercise-daily-for-at-least-30-mins-495614,sentinelassam.com,2020-08-17 05:18:29,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.aeresearch.net/water-supercapacitor-market-266628,aeresearch.net,2020-08-07 04:31:19,BUSINESS
Ferrari need to show Sebastian Vettel 'a lot of trust',https://www.planetf1.com/news/ferrari-sebastian-vettel-champion/,planetf1.com,2020-08-12 11:04:11,SPORTS
Why I keep my relationship private –Kizz Daniel,https://punchng.com/why-i-keep-my-relationship-private-kizz-daniel/,punchng.com,2020-08-07 23:55:00,ENTERTAINMENT
Magical Image From The ISS Captures Two Enchanting Earth Phenomena in One Impression,https://presstories.com/2020/08/17/magical-image-from-the-iss-captures-two-enchanting-earth-phenomena-in-one-impression/,presstories.com,2020-08-17 10:52:08,SCIENCE
Roger Federer: 'I have never seen my parents and friends',https://www.tennisworldusa.org/tennis/news/Roger_Federer/89949/roger-federer-i-have-never-seen-my-parents-and-friends-/,tennisworldusa.org,2020-08-03 10:10:06,SPORTS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.barrons.com/articles/adp-jobs-report-economists-economic-recovery-nonfarm-payroll-labor-department-bls-51596635094,barrons.com,2020-08-05 14:58:00,BUSINESS
"Just... please don't go to the movies when theaters re-open, OK?",https://mashable.com/article/movie-theaters-shouldnt-be-reopening-covid-19-pandemic/,mashable.com,2020-08-16 15:31:00,ENTERTAINMENT
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://toronto.ctvnews.ca/ontario-adds-151k-new-jobs-in-july-majority-are-part-time-positions-1.5055576,toronto.ctvnews.ca,2020-08-07 18:15:00,BUSINESS
Disha Salian's Alleged Last Party Video Goes Viral,https://www.news18.com/news/movies/disha-salians-alleged-last-party-video-goes-viral-2771793.html,news18.com,2020-08-09 14:41:00,ENTERTAINMENT
Ben Affleck Takes Girlfriend Ana de Armas on a Ride on His New BMW Motorcycle for His Birthday!,http://www.justjared.com/2020/08/16/ben-affleck-take-girlfriend-ana-de-armas-on-a-ride-on-his-new-bmw-motorcycle-for-his-birthday/,justjared.com,2020-08-16 12:38:00,ENTERTAINMENT
5 Reasons Why Black Widow Is The Better Movie For Disney+ To Charge $30 For Than Mulan,https://www.cinemablend.com/news/2552019/reasons-why-black-widow-is-the-better-movie-to-charge-30-for-than-mulan,cinemablend.com,2020-08-09 23:00:00,ENTERTAINMENT
AMD: Crossing A Well-Deserved $100 Billion Valuation,https://seekingalpha.com/article/4365080-amd-crossing-well-deserved-100-billion-valuation,seekingalpha.com,2020-08-06 09:59:00,TECHNOLOGY
Microsoft Flight Simulator Review – Exactly What I Needed,https://press-start.com.au/reviews/pc-reviews/2020/08/17/microsoft-flight-simulator-review-exactly-what-i-needed/,press-start.com.au,2020-08-17 02:23:00,TECHNOLOGY
Early to say high altitude can protect against Covid-19: Study,https://www.indiatvnews.com/science/early-to-say-high-altitude-can-protect-against-covid-19-study-639483,indiatvnews.com,2020-08-04 09:55:47,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.globenewswire.com/news-release/2020/08/05/2073178/0/en/Worldwide-Air-Cargo-Container-Industry-to-2027-Key-Acquisitions-Mergers.html,globenewswire.com,2020-08-05 11:03:00,BUSINESS
"10 children die from mystery illness after infection, exposure to COVID-19",https://www.kxan.com/news/coronavirus/10-children-die-from-mystery-illness-after-infection-exposure-to-covid-19/,kxan.com,2020-08-08 12:21:00,HEALTH
Democrats subpoena top aides to Pompeo | TheHill,https://thehill.com/policy/national-security/510270-democrats-subpoena-top-aides-to-pompeo,thehill.com,2020-08-03 17:49:06,WORLD
"Georgia reports nine new COVID-19 cases, 1000th recovery",http://www.china.org.cn/world/Off_the_Wire/2020-08/09/content_76580129.htm,china.org.cn,2020-08-09 11:10:50,HEALTH
Valencia ‘put entire squad up for sale’ except for Jose Gaya in bid raise money as coronavirus devastates clu,https://talksport.com/football/744800/valencia-entire-squad-for-sale-jose-gaya/,talksport.com,2020-08-12 14:04:21,SPORTS
Google Just Rolled Out a Slew of New Android Features,https://www.gizmodo.co.uk/2020/08/google-just-rolled-out-a-slew-of-new-android-features/,gizmodo.co.uk,2020-08-11 19:00:00,TECHNOLOGY
Mike Tyson puts shark to sleep by tickling its nose while scuba diving as boxing legend admits ‘I’m scared to,https://www.thesun.co.uk/sport/12358681/mike-tyson-shark-scuba-diving/,thesun.co.uk,2020-08-10 08:14:00,ENTERTAINMENT
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://news.sky.com/story/amazon-remove-shoes-from-sale-after-david-lammy-mp-highlights-n-word-description-12042426,news.sky.com,2020-08-04 15:48:58,BUSINESS
"Animals that can make people ill thrive in human habitats, scientists say",http://www.irishnews.com/magazine/science/2020/08/05/news/animals-that-can-make-people-ill-thrive-in-human-habitats-scientists-say-2027444/,irishnews.com,2020-08-05 15:42:29,SCIENCE
Sharks found living in active volcano Kavachi in Solomon Islands,https://www.news.com.au/technology/science/animals/sharks-found-living-in-active-volcano-kavachi-in-solomon-islands/news-story/751a2cc36e59c4b4e393b1f4b16ef73f,news.com.au,2020-08-09 22:58:46,SCIENCE
BlackburnNews.com - Active COVID-19 cases drop by six,https://blackburnnews.com/sarnia/sarnia-news/2020/08/09/active-covid-19-cases-drop-six/,blackburnnews.com,2020-08-09 10:24:00,WORLD
"Massive, prehistoric owl with 'hunting feet' discovered",https://www.foxnews.com/science/massive-prehistoric-owl-hunting-feet-discovered,foxnews.com,2020-08-04 12:29:53,SCIENCE
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://uk.reuters.com/article/global-precious/precious-gold-jumps-on-dollar-slide-slow-us-labor-market-recovery-idUKL4N2FF3RM,uk.reuters.com,2020-08-13 15:22:00,BUSINESS
Dozens arrested in Kumasi over pastor's murder,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Dozens-arrested-in-Kumasi-over-pastor-s-murder-1032718,ghanaweb.com,2020-08-13 08:03:45,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://bulletinline.com/2020/08/06/remote-sensing-services-market-analysis-and-prediction-by-leading-manufacturers-its-application-and-types-with-region-by-2023/,bulletinline.com,2020-08-06 12:58:00,BUSINESS
"Man struck, injured by escaping car burglar in west El Paso",https://kvia.com/news/crime/2020/08/06/car-burglary-victim-suffers-life-threatening-injuries-in-west-el-paso/,kvia.com,2020-08-06 16:52:30,HEALTH
"Despite a difficult Q2 2020, Lyft and Uber reiterate profit promises",https://techcrunch.com/2020/08/13/despite-a-difficult-q2-2020-lyft-and-uber-reiterate-profit-promises/,techcrunch.com,2020-08-13 17:10:41,TECHNOLOGY
French NGO Head Killed In Guatemala – The Manila Times,https://www.manilatimes.net/2020/08/12/news/world/at-a-glance-world/french-ngo-head-killed-in-guatemala/754027/,manilatimes.net,2020-08-11 16:02:53,WORLD
"Greece registers 262 new coronavirus cases, highest daily tally",https://www.thestar.com.my/news/world/2020/08/13/greece-registers-262-new-coronavirus-cases-highest-daily-tally,thestar.com.my,2020-08-12 18:26:00,HEALTH
Barcelona 'reactivate Neymar option' after Lionel Messi 'asks to leave',https://www.mirror.co.uk/sport/football/transfer-news/barcelona-reactivate-neymar-option-after-22535792,mirror.co.uk,2020-08-17 15:48:00,SPORTS
Racing Point given reprimand for running disputed brake ducts again,https://www.google.com/,racefans.net,2020-08-09 15:59:00,SPORTS
This is how to clean your reusable face mask,https://www.soyacincau.com/2020/08/08/this-is-how-to-clean-your-reusable-face-mask/,soyacincau.com,2020-08-08 01:00:39,TECHNOLOGY
"Dr. Fauci Says This State Set ""A Good Example"" for Controlling COVID",https://www.msn.com/en-us/health/medical/dr-fauci-says-this-state-set-a-good-example-for-controlling-covid/ar-BB17KYgB?li=BBnba9O,msn.com,2020-08-09 14:25:00,HEALTH
Malaysian Syahrin injured in Austrian Moto2 crash,https://sg.news.yahoo.com/malaysian-syahrin-injured-austrian-moto2-124218977.html,sg.news.yahoo.com,2020-08-16 12:42:00,SPORTS
"[Update: Full shutdown in 2021] Microsoft’s Cortana for Android, iOS to be killed in select regions in January",https://9to5google.com/2020/08/03/cortana-android-2/,9to5google.com,2020-08-03 09:06:00,TECHNOLOGY
Greg Rutherford reveals he found a testicular lump in lockdown but ignored it as mental health ‘took a b,https://www.thesun.ie/tvandshowbiz/5780796/greg-rutherford-testicular-lump-mental-health/,thesun.ie,2020-08-13 21:11:54,TECHNOLOGY
Man arrested after opening fire outside SC,https://www.dawn.com/news/1572800/man-arrested-after-opening-fire-outside-sc,dawn.com,2020-08-06 01:36:42,NATION
What is ADHD: Explaining everything you don't understand about ADHD,https://mashable.com/article/what-is-adhd-myths-stigma/,mashable.com,2020-08-17 10:00:00,HEALTH
Ship that oozed oil off Mauritius coast splits in two,https://www.sbs.com.au/news/ship-that-oozed-oil-off-mauritius-coast-splits-in-two,sbs.com.au,2020-08-16 11:40:38,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.theguardian.com/technology/2020/aug/17/google-open-letter-australia-news-media-bargaining-code-free-services-risk-contains-misinformation-accc-says,theguardian.com,2020-08-17 06:33:07,BUSINESS
"'My pillar, my best friend is no more': Bob Mabena's wife pays teary tribute at funeral service",https://www.sowetanlive.co.za/news/south-africa/2020-08-15-my-pillar-my-best-friend-is-no-more-bob-mabenas-wife-pays-teary-tribute-at-funeral-service/,sowetanlive.co.za,2020-08-15 14:06:00,NATION
China grants country's first COVID-19 vaccine patent to CanSino: state media,https://www.reuters.com/article/us-health-coronavirus-vaccine-cansino/china-grants-countrys-first-covid-19-vaccine-patent-to-cansino-state-media-idUSKCN25D09V,reuters.com,2020-08-17 04:10:00,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.cnbc.com/2020/08/11/boeing-order-cancellations-outpace-new-sales-for-sixth-straight-month-as-demand-continues-to-fall.html,cnbc.com,2020-08-11 15:00:00,BUSINESS
"New tourism villages, marketing campaigns form part of Indonesia's multi-million dollar domestic tourism push",https://www.ttgasia.com/2020/08/03/new-tourism-villages-marketing-campaigns-form-part-of-indonesias-multi-million-dollar-domestic-tourism-push/,ttgasia.com,2020-08-03 11:27:20,NATION
Disability carer charged with manslaughter over death of Adelaide woman Ann Marie Smith,https://www.sbs.com.au/news/disability-carer-charged-with-manslaughter-over-death-of-adelaide-woman-ann-marie-smith,sbs.com.au,2020-08-06 05:26:01,NATION
Taoiseach deeply concerned at spike in Covid-19 cases,https://www.breakingnews.ie/ireland/taoiseach-deeply-concerned-at-spike-in-covid-19-cases-1014205.html,breakingnews.ie,2020-08-16 15:14:00,HEALTH
